SMILES,PAMPA,cluster,LogP,Num_Atoms,MolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MaxPartialCharge,MinPartialCharge,NumRotatableBonds,NumAliphaticRings,NumAromaticRings,TPSA,Nchiral,NumHDonors,NumHAcceptors,t-SNE1,t-SNE2
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-4.83,1,2.833500000000008,57,793.510197484,0.34250586143538875,0.0016798283944581883,0.24567566451950354,-0.34250586143538875,8,3,1,159.75,7,2,7,36.57928,14.486867
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.64,1,3.3809000000000067,60,827.49454742,0.34250427209819945,0.001679827385977265,0.245675663821508,-0.34250427209819945,10,3,2,159.75,5,2,7,26.508844,-25.93673
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.12,1,3.7231000000000076,61,841.510197484,0.3421802064923643,0.0016798283944608233,0.24567566483350906,-0.3421802064923643,10,3,2,150.96,5,1,7,25.364895,-27.119501
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,1,3.7007000000000057,57,788.44726288,0.45359547490451757,0.0016794722540955454,0.24564714865610532,-0.45359547490451757,13,3,2,166.69,4,3,8,-2.28376,-17.413725
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.64,1,2.9892000000000056,59,813.4788973560001,0.34279201694905553,0.0016796277893677358,0.24567534194342147,-0.34279201694905553,8,3,2,159.75,6,2,7,29.150229,-72.12174
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-6.28,1,2.1581000000000037,48,668.426133512,0.3427960716577721,0.0016716812903467243,0.24533974552196022,-0.3427960716577721,8,2,1,157.02,6,4,6,19.009016,20.53864
CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.5,1,4.602100000000008,66,903.525847548,0.35072389510600505,0.0016796277893578306,0.24567534067633773,-0.35072389510600505,10,3,3,159.75,6,2,7,15.995915,-49.59729
CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@@H]2C(=O)N1C,-5.27,1,2.772000000000011,62,868.578611392,0.34249607824460565,0.010076987541504654,0.2455596060793693,-0.34249607824460565,8,5,0,180.06,8,2,8,46.405914,13.632472
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.43,1,3.3809000000000067,60,827.49454742,0.34250427209819945,0.001679827385977265,0.245675663821508,-0.34250427209819945,10,3,2,159.75,5,2,7,26.44404,-26.49308
CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.12,1,3.625400000000007,63,861.4788973560001,0.3509754182511762,0.001679827385977265,0.245675663821508,-0.3509754182511762,10,3,3,168.54,5,3,7,19.007755,-36.126434
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.33,1,3.3899000000000044,53,730.441783576,0.34250427209820866,0.0016796718443239547,0.24564300782810744,-0.34250427209820866,10,2,2,139.44,4,2,6,21.803362,-15.386895
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-6.23,1,3.1449000000000042,61,833.447597228,0.34279201694904105,0.0016796277893677358,0.24567534194342147,-0.34279201694904105,8,3,3,159.75,5,2,7,8.682437,-46.68977
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2Cn2cccn2)CC(=O)N[C@@H](C)C1=O,-5.08,1,3.336200000000007,55,762.479231704,0.34304348086292774,0.010065886405604914,0.24564730203908525,-0.34304348086292774,13,2,2,157.26,4,2,8,13.013043,-19.007914
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,-6.28,1,3.087000000000005,53,730.441783576,0.3507239400900596,0.001671681294585621,0.24529965761995304,-0.3507239400900596,8,2,2,148.23,6,3,6,9.799978,-71.9476
CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.48,1,2.656000000000004,51,702.410483448,0.34278803920000056,0.0016714807079691476,0.24564713124957116,-0.34278803920000056,8,2,2,148.23,5,3,6,5.52234,-72.82629
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.74,1,3.967600000000008,64,875.49454742,0.35072394146335834,0.0016796277936310454,0.24567546274948446,-0.35072394146335834,10,3,3,159.75,5,2,7,19.097992,-36.118412
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCC)CC(=O)N[C@@H](C)C1=O,-5.05,1,2.301200000000005,45,634.441783576,0.3430436848388579,0.010065886405604914,0.2453450205181371,-0.3430436848388579,11,2,0,139.44,4,2,6,8.462421,-10.114706
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.59,1,2.998200000000004,52,716.426133512,0.3427877912724462,0.0016716812946001446,0.24555536131157596,-0.3427877912724462,8,2,2,139.44,5,2,6,8.2524395,-76.13406
CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.11,1,3.133900000000007,50,696.45743364,0.34250668944498475,0.0016794722507609094,0.24546116054731962,-0.34250668944498475,12,2,1,139.44,4,2,6,11.815788,-14.720915
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-6.01,1,3.1449000000000042,61,833.447597228,0.34279201694904105,0.0016796277893677358,0.24567534194342147,-0.34279201694904105,8,3,3,159.75,5,2,7,8.913042,-46.269447
CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.3,1,2.8335000000000097,57,793.510197484,0.3424960782498592,0.0016798283944581883,0.2456756645195106,-0.3424960782498592,8,3,1,159.75,7,2,7,36.710594,12.405884
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N1C,-5.58,1,4.602100000000008,66,903.525847548,0.35072389314734376,0.0016798283901875912,0.2456755427603624,-0.35072389314734376,10,3,3,159.75,6,2,7,16.257166,-49.591255
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.08,1,3.3899000000000052,53,730.441783576,0.3427479384150648,0.0016794722481811477,0.24564713226392743,-0.3427479384150648,10,2,2,139.44,4,2,6,22.225662,-15.260747
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-6.16,1,3.0780000000000074,60,827.49454742,0.3507239400868018,0.001679827385974629,0.24567566350750955,-0.3507239400868018,8,3,2,168.54000000000002,7,3,7,23.550737,-67.30675
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.83,1,2.833500000000008,57,793.510197484,0.34250586143538875,0.0016798283944581883,0.24567566451950354,-0.34250586143538875,8,3,1,159.75,7,2,7,36.611893,13.306728
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.7,1,3.732100000000006,54,744.45743364,0.3424318206418586,0.0016794722524167871,0.24564713226392743,-0.3424318206418586,10,2,2,130.65,4,1,6,21.347153,-16.344395
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.31,1,4.104200000000008,63,869.5414976120001,0.35072402860720503,0.0016798283901875912,0.24567554276036238,-0.35072402860720503,10,3,2,168.54000000000002,7,3,7,21.77029,-63.477676
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.83,1,3.175700000000009,58,807.525847548,0.34218020649236686,0.0016798283944581883,0.2456756645195106,-0.34218020649236686,8,3,1,150.96,7,1,7,36.180542,18.729588
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.45,1,2.8201000000000054,52,726.4316128160001,0.45359547490451757,0.010065886405604914,0.24564714864560083,-0.45359547490451757,11,3,1,157.9,4,2,8,-1.2640091,-16.20799
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.27,1,3.3314000000000066,60,827.49454742,0.34243166412362125,0.0016796277936284097,0.24567546243548605,-0.34243166412362125,8,3,2,150.96,6,1,7,33.411667,-70.53457
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.75,1,2.491300000000007,56,779.49454742,0.3428000507863664,0.0016798283901974958,0.2456755440274391,-0.3428000507863664,8,3,1,168.54000000000002,7,3,7,35.99139,8.891065
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.27,1,2.9892000000000065,59,813.4788973560001,0.34279201694905553,0.0016796277893677358,0.24567534194342147,-0.34279201694905553,8,3,2,159.75,6,2,7,30.116896,-71.681595
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.41,1,3.567400000000011,59,821.5414976120001,0.3421802064923643,0.0016798283944608233,0.24567566483350906,-0.3421802064923643,10,3,1,150.96,6,1,7,7.704073,17.073439
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.41,1,4.699900000000006,60,820.488733768,0.3507239499142938,0.001671490444969724,0.24529965761995304,-0.3507239499142938,10,2,3,148.23000000000002,6,3,6,11.589122,-54.39621
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-5.37,1,2.833500000000008,57,793.510197484,0.34279201694905553,0.0016798283901974958,0.24567554402744615,-0.34279201694905553,8,3,1,159.75,7,2,7,36.644783,13.391606
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.34,1,3.22520000000001,58,807.525847548,0.3425042707155879,0.001679827385977265,0.245675663821508,-0.3425042707155879,10,3,1,159.75,6,2,7,10.095732,14.391779
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.45,1,3.3314000000000092,60,827.49454742,0.34218020649236686,0.0016798283944581883,0.2456756645195106,-0.34218020649236686,8,3,2,150.96,6,1,7,34.64615,-70.99666
CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.27,1,3.3314000000000075,60,827.49454742,0.34218020649236697,0.0016798283944581883,0.2456756645195106,-0.34218020649236697,8,3,2,150.96,6,1,7,33.67506,-70.602295
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.01,1,2.833500000000008,57,793.510197484,0.34279201694905553,0.0016798283901974958,0.24567554402744615,-0.34279201694905553,8,3,1,159.75,7,2,7,36.69299,13.403832
CCCC[C@H]1C(=O)N(C)[C@H](CC)C(=O)N(C)[C@H](CCCC)C(=O)N(C)[C@@H](CCCC)C(=O)N(C)[C@H](CC)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CCC)C(=O)N(C)[C@H](CC)C(=O)N1C,-6.1,1,5.002900000000017,82,1150.772954084,0.507966645155588,0.001892274111758923,0.24562207202087105,-0.507966645155588,16,2,1,223.33,10,1,11,37.90048,28.433205
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-4.77,1,3.1847000000000056,51,710.473083704,0.34218040631464586,0.001679629823451933,0.24555556370736437,-0.34218040631464586,8,2,1,130.65,6,1,6,23.842663,26.769201
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-5.19,1,2.8425000000000056,50,696.45743364,0.3427880378163307,0.001671681294585621,0.24555556370736434,-0.3427880378163307,8,2,1,139.44,6,2,6,22.806177,25.085295
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.01,1,3.2342000000000075,51,710.473083704,0.34274793841506473,0.0016796728485690472,0.24555556269357984,-0.34274793841506473,10,2,1,139.44,5,2,6,18.630625,-0.4082877
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.81,1,2.149100000000007,55,765.4788973560001,0.3428000507863664,0.0016798273817139374,0.24567554301543806,-0.3428000507863664,8,3,1,177.33,7,4,7,32.500317,5.8249316
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.25,1,2.9892000000000065,59,813.4788973560001,0.34279201694904105,0.0016798283901974958,0.24567554402744615,-0.34279201694904105,8,3,2,159.75,6,2,7,30.002697,-71.57419
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.7,1,2.883000000000009,57,793.510197484,0.3427559810074446,0.0016798283944608233,0.24567566483350206,-0.3427559810074446,10,3,1,168.54,6,3,7,11.226972,10.417535
CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.21,1,4.446400000000011,64,883.557147676,0.35072389510600505,0.0016798283901875912,0.2456755427603624,-0.35072389510600505,10,3,2,159.75,7,2,7,24.321667,-63.295944
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-5.0,1,2.8425000000000056,50,696.45743364,0.3427880378163307,0.001671681294585621,0.24555556370736434,-0.3427880378163307,8,2,1,139.44,6,2,6,21.957905,26.395788
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.59,1,3.1275000000000084,60,827.49454742,0.35073036655132656,0.001679827385977265,0.24567566382150094,-0.35073036655132656,10,3,2,177.32999999999998,6,4,7,33.036316,-26.292898
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,-6.11,1,2.364100000000006,48,678.467998324,0.37872781868083016,0.011759275211466625,0.24534655283040113,-0.37872781868083016,14,2,0,157.45999999999998,4,3,7,7.969154,-11.877131
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.76,1,3.4202000000000083,61,841.510197484,0.350723940086794,0.0016798283944581883,0.2456756645195106,-0.350723940086794,8,3,2,159.75,7,2,7,27.832678,-66.02088
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.82,1,3.2342000000000075,51,710.473083704,0.3424960796265532,0.0016796728528047033,0.2454611993698888,-0.3424960796265532,10,2,1,139.44,5,2,6,19.539589,0.2316348
CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.68,1,3.3314000000000075,60,827.49454742,0.34243166412362125,0.0016796277936284097,0.24567546243548605,-0.34243166412362125,8,3,2,150.96,6,1,7,35.243977,-71.119644
CC(C)C[C@H]1C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,-5.97,1,1.948100000000011,61,850.5316612,0.34279201695136075,0.0018877123389264578,0.24563201637821858,-0.34279201695136075,7,3,1,188.85000000000002,8,3,8,40.699883,15.935575
CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,-6.14,1,2.5003000000000064,49,682.441783576,0.34278803782058326,0.001671681294585621,0.24533974653247395,-0.34278803782058326,8,2,1,148.23,6,3,6,20.035028,21.332104
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.07,1,2.833500000000009,57,793.510197484,0.34279201694905553,0.0016798283901974958,0.24567554402744615,-0.34279201694905553,8,3,1,159.75,7,2,7,36.75363,12.44734
CC(C)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N1C,-5.44,1,1.9110000000000034,51,698.37918332,0.3421801599274762,0.0016798283959127067,0.2456756659527814,-0.3421801599274762,5,4,2,139.44000000000003,6,2,6,24.546303,-76.75845
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-5.29,1,3.3314000000000066,60,827.49454742,0.34243166412362125,0.0016796277936284097,0.24567546243548605,-0.34243166412362125,8,3,2,150.96,6,1,7,33.545826,-70.590126
CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.15,1,2.6470000000000082,58,799.463247292,0.34279201694904105,0.0016798273817139374,0.24567554301544506,-0.34279201694904105,8,3,2,168.54,6,3,7,24.505283,-74.00125
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.93,1,3.3809000000000085,60,827.49454742,0.3427479384173569,0.0016796277936310454,0.24567546274947746,-0.3427479384173569,10,3,2,159.75,5,2,7,27.648664,-27.062094
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.77,1,4.846600000000007,69,937.510197484,0.3509754266650717,0.0016798283901875912,0.2456755427603624,-0.3509754266650717,10,3,4,168.54000000000002,6,3,7,16.731369,-43.64848
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.76,1,2.8920000000000075,50,696.45743364,0.3425042707188682,0.0016796718443239547,0.24546119835788982,-0.3425042707188682,10,2,1,148.23,5,3,6,22.069704,-0.59610516
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.09,1,3.136500000000007,53,730.441783576,0.35073036655132656,0.0016796718400882975,0.24546107850722115,-0.35073036655132656,10,2,2,157.01999999999998,5,4,6,24.030176,-12.745027
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,-5.99,1,3.2427000000000037,55,750.410483448,0.3507239400900595,0.0016714807079691476,0.2456456978880433,-0.3507239400900595,8,2,3,148.23,5,3,6,8.655799,-55.426575
